X,Y,OBJECTID,NoticeNum,DateNotice,NT,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address,Year
1407836.999,592451.7714,802052,1982005A,2021/04/01 10:55:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 006,408 N FRANKLINTOWN ROAD,2021
1407677.225,592405.7337,802066,1765370A,2019/02/22 15:14:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 020,2818 W MULBERRY ST,2019
1407650.343,592404.1967,802068,1915077A,2020/07/15 16:19:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 022,2822 W MULBERRY ST,2020
1407556.065,592398.8197,802075,2029050A,2021/08/17 08:36:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 029,2836 W MULBERRY ST,2021
1407408.67,592390.4093,802086,1691838A,2018/07/11 16:35:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 040,2858 W MULBERRY ST,2018
1407258.852,592382.0563,802096,2042150A,2021/09/22 14:19:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 050,405 POPLAR GROVE ST,2021
1407256.082,592436.0089,802100,2187773A,2022/11/30 09:21:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 054,413 POPLAR GROVE ST,2022
1407255.573,592449.6008,802101,1922122A,2020/08/05 11:22:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 055,415 POPLAR GROVE ST,2020
1407131.049,592441.0427,802108,1880628A,2020/02/28 16:09:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2218 062,414 POPLAR GROVE ST,2020
1407929.823,592271.3049,802125,1589151A,2017/09/22 22:09:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2219 006,310 N FRANKLINTOWN ROAD,2017
1407917.102,592295.8301,802127,1796317A,2019/05/24 16:48:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2219 008,314 N FRANKLINTOWN ROAD,2019
1407910.598,592308.4082,802128,1704747A,2018/08/06 16:16:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2219 009,316 N FRANKLINTOWN ROAD,2018
1407830.125,592294.2569,802133,2081957A,2022/02/23 10:56:00+00,Vacant,J,9,PENROSE/FAYETTE STREET OUTREACH,2219 014,2803 W MULBERRY ST,2022
1405153.264,590267.7731,802191,1775101A,2019/03/28 15:15:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2222B006,113 N HILTON ST,2019
1405864.943,590128.6868,802281,1804971A,2019/06/25 14:00:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230D011,21 N BERNICE AVE,2019
1405672.246,590002.0555,802316,1739907A,2018/11/01 12:29:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230E005,9 N ELLAMONT ST,2018
1405665.825,590158.3652,802324,1767830A,2019/03/12 11:41:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230E013,25 N ELLAMONT ST,2019
1405751.625,590103.8102,802342,1752953A,2019/05/30 16:42:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230E031,20 N BERNICE AVE,2019
1405474.289,590021.4193,802360,1862460A,2019/11/26 18:00:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230F007,13 N ABINGTON AVE,2019
1405465.288,590237.1242,802372,1736490A,2018/10/19 13:24:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230F019,37 N ABINGTON AVE,2018
1405552.125,590161.6556,802393,2187698A,2022/11/29 10:50:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230F040,34 N ELLAMONT ST,2022
1405162.252,589996.3071,802411,1610806A,2017/11/17 18:51:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230G008,15 N HILTON ST,2017
1405365.319,589937.8332,802427,2097019A,2022/04/14 10:51:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230G024,6 N ABINGTON AVE,2022
1405353.774,590222.4179,802446,2101457A,2022/04/29 00:30:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230G043,44 N ABINGTON AVE,2022
1405227.422,589711.1338,802479,2177312A,2022/10/28 15:31:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230I007,13 S HILTON ST,2022
1405228.63,589678.6959,802481,2045590A,2021/10/01 14:46:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230I009,17 S HILTON ST,2021
1405269.916,589589.2656,802495,1800019A,2019/06/05 11:01:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230I020C,3236 LOHRS LANE,2019
1405686.982,589649.4725,802551,2100407A,2022/04/26 08:16:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230K010,19 S ELLAMONT ST,2022
1405689.207,589590.7577,802554,1583523A,2017/09/01 20:59:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230K013,25 S ELLAMONT ST,2017
1405771.26,589672.401,802565,1770766A,2019/03/21 14:22:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230K024,18 S BERNICE AVE,2019
1405772.13,589652.9502,802566,1569355A,2017/08/03 14:37:00+00,Vacant,H,9,CARROLL-SOUTH HILTON,2230K025,20 S BERNICE AVE,2017
1404012.026,588917.5803,802665,1629669A,2018/01/18 15:06:00+00,Vacant,I,8,SAINT JOSEPHS,2243B006,3538 OLD FREDERICK ROAD,2018
1404897.817,589048.5183,802706,1881582A,2020/02/27 16:50:00+00,Vacant,I,8,SAINT JOSEPHS,2243B018,203 MCCURLEY ST,2020
1404894.176,589086.7765,802707,1959549A,2020/12/26 16:28:00+00,Vacant,I,8,SAINT JOSEPHS,2243B019,201 MCCURLEY ST,2020
1404314.806,588877.1863,802730,2082532A,2022/02/28 10:54:00+00,Vacant,I,8,SAINT JOSEPHS,2243B027,151 PALORMO AVE,2022
1404198.303,588890.9822,802741,1670487A,2018/05/22 15:34:00+00,Vacant,I,8,SAINT JOSEPHS,2243B038,154 PALORMO AVE,2018
1404262.928,589061.5853,802752,1744418A,2019/01/16 16:50:00+00,Vacant,I,8,SAINT JOSEPHS,2243B048,134 PALORMO AVE,2019
1403916.244,589253.4359,802795,1889887A,2020/04/06 11:58:00+00,Vacant,I,8,SAINT JOSEPHS,2243C010,147 S MORLEY ST,2020
1404491.441,589928.012,802845,1879712A,2020/02/16 20:37:00+00,Vacant,I,8,SAINT JOSEPHS,2243C039K,25 S MORLEY ST,2020
1404534.785,588293.1721,802849,2090662A,2022/12/19 10:48:00+00,Vacant,H,8,IRVINGTON,2244A001,3422 FREDERICK AVE,2022
1403860.279,588423.0432,802861,1969154A,2021/02/04 16:45:00+00,Vacant,H,8,IRVINGTON,2244A016,3610 FREDERICK AVE,2021
1404557.702,588424.6869,802867,1587985A,2017/09/16 21:28:00+00,Vacant,H,8,IRVINGTON,2244A023,3433 OLD FREDERICK ROAD,2017
1402439.29,588575.8953,802906,2169450A,2022/09/28 08:12:00+00,Vacant,H,8,IRVINGTON,2247 006,249 S LOUDON AVE,2022
1402428.189,588941.7492,802925,1644092A,2018/02/26 15:27:00+00,Vacant,H,8,IRVINGTON,2247 017,203 S LOUDON AVE,2018
1403753.459,590359.9429,803060,1975658A,2021/03/14 12:40:00+00,Vacant,H,8,SAINT JOSEPHS,2251 024,47 N MONASTERY AVE,2021
1403832.424,590451.8433,803068,1867796A,2019/12/19 14:36:00+00,Vacant,H,8,SAINT JOSEPHS,2251 024H,63 N MONASTERY AVE,2019
1403842.059,590463.9506,803069,1807755A,2019/06/26 12:27:00+00,Vacant,H,8,SAINT JOSEPHS,2251 024I,65 N MONASTERY AVE,2019
1403944.226,590391.4113,803079,2172220A,2022/10/11 11:12:00+00,Vacant,H,8,SAINT JOSEPHS,2251 030,68 N CULVER ST,2022
1402959.416,589261.4612,803096,2042352A,2021/09/23 15:31:00+00,Vacant,H,8,SAINT JOSEPHS,2252 005,3808 OLD FREDERICK ROAD,2021
1403045.953,589519.8261,803153,2045678A,2021/10/01 15:11:00+00,Vacant,H,8,SAINT JOSEPHS,2252 062,133 S MONASTERY AVE,2021
1403434.345,589980.3144,803188,1920550A,2020/08/03 11:02:00+00,Vacant,H,8,SAINT JOSEPHS,2252A014A,13 S MONASTERY AVE,2020
1403531.78,589455.8538,803226,2173607A,2022/10/19 16:11:00+00,Vacant,H,8,SAINT JOSEPHS,2253 014,156 S KOSSUTH ST,2022
1403606.105,589087.8296,803379,1920554A,2020/08/03 11:03:00+00,Vacant,H,8,SAINT JOSEPHS,2256 008,3702 OLD FREDERICK ROAD,2020
1403543.752,589217.558,803417,1500691A,2017/02/08 14:19:00+00,Vacant,H,8,SAINT JOSEPHS,2256 045,179 S KOSSUTH ST,2017
1404915.169,591670.9645,803422,2116793A,2022/06/12 00:34:00+00,Vacant,I,8,ALLENDALE,2275 004,306 N HILTON ST,2022
1404912.558,591730.7449,803426,1970486A,2021/02/11 10:41:00+00,Vacant,I,8,ALLENDALE,2275 008,314 N HILTON ST,2021
1404766.875,591626.6972,803449,2091705A,2022/03/30 20:46:00+00,Vacant,I,8,ALLENDALE,2275 031,307 GWYNN AVE,2022
1404751.01,591999.1374,803472,1607746A,2017/11/08 22:39:00+00,Vacant,I,8,ALLENDALE,2275 054,353 GWYNN AVE,2017
1404629.25,591260.8125,803511,1915728A,2020/07/16 14:12:00+00,Vacant,H,8,ALLENDALE,2275A036,235 N MONASTERY AVE,2020
1404492.485,591122.0431,803524,1697234A,2018/07/17 12:31:00+00,Vacant,H,8,ALLENDALE,2275A049,209 N MONASTERY AVE,2018
1404432.066,590938.8384,803593,2100916A,2022/04/26 21:21:00+00,Vacant,H,8,ALLENDALE,2275A122,148 N CULVER ST,2022
1404721.372,591231.9444,803609,1659133A,2018/04/20 17:16:00+00,Vacant,H,8,ALLENDALE,2275A138,226 N CULVER ST,2018
1404857.949,590435.5366,803654,1779678A,2019/04/17 16:11:00+00,Vacant,H,8,SAINT JOSEPHS,2275B044,33 N MORLEY ST,2019
1404307.447,590484.5886,803791,1770903A,2019/03/13 12:51:00+00,Vacant,H,8,SAINT JOSEPHS,2275D006,3510 W CATON AVE,2019
1404742.437,592756.5473,803901,1681531A,2018/06/12 12:00:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2280 010,3319 EDMONDSON AVE,2018
1404639.443,592627.1779,803920,2177303A,2022/11/04 14:47:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2280 029,521 DENISON ST,2022
1404638.37,592646.9852,803921,1745161A,2018/11/21 16:28:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2280 030,523 DENISON ST,2018
1404637.283,592667.1046,803922,2188099A,2022/12/01 14:37:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2280 031,525 DENISON ST,2022
1404809.677,592462.6129,803925,1888447A,2020/03/15 20:47:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2280 047,3302 W FRANKLIN ST,2020
1404779.365,592461.0099,803927,2145622A,2022/08/08 08:55:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2280 049,3306 W FRANKLIN ST,2022
1404459.388,591280.2262,803943,2100915A,2022/04/26 21:22:00+00,Vacant,H,8,ALLENDALE,2281 011,220 N MONASTERY AVE,2022
1404616.723,591846.8031,803975,1861947A,2019/11/21 15:09:00+00,Vacant,I,8,ALLENDALE,2281 074,334 GWYNN AVE,2019
1404611.453,591957.2527,803982,1493131A,2017/01/20 11:54:00+00,Vacant,I,8,ALLENDALE,2281 081,348 GWYNN AVE,2017
1404081.194,590911.0396,804037,1954711A,2020/11/25 14:45:00+00,Vacant,H,8,ALLENDALE,2281 211,120 N MONASTERY AVE,2020
1403920.958,590899.865,804058,2175780A,2022/10/20 10:21:00+00,Vacant,H,8,ALLENDALE,2281 232,111 DENISON ST,2022
1404497.83,592067.1252,804248,2120042A,2022/06/12 00:31:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2281A013,401 DENISON ST,2022
1404743.856,592100.9575,804276,1608046A,2017/11/12 14:00:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2281B022,405 GWYNN AVE,2017
1404266.376,592111.0883,804312,1755519A,2019/01/10 23:15:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2282 011,403 N EDGEWOOD ST,2019
1404259.441,592250.5277,804319,1640592A,2018/02/14 19:15:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2282 018,417 N EDGEWOOD ST,2018
1404383.113,592133.5381,804337,2057064A,2021/11/05 15:36:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2282 036,400 DENISON ST,2021
1404501.005,592752.2708,804357,2100920A,2022/04/26 21:21:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2283 002,3403 EDMONDSON AVE,2022
1404468.103,592750.4493,804359,1719376A,2018/09/06 19:03:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2283 004,3409 EDMONDSON AVE,2018
1404426.075,592748.4575,804362,2082507A,2022/02/28 12:00:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2283 007,3415 EDMONDSON AVE,2022
1404247.354,592486.4875,804381,2177289A,2022/11/04 14:47:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2283 026,509 N EDGEWOOD ST,2022
1404245.267,592526.4176,804383,2186104A,2022/11/22 09:05:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2283 028,513 N EDGEWOOD ST,2022
1404237.845,592667.0187,804390,2100918A,2022/04/26 21:21:00+00,Vacant,I,8,LOWER EDMONDSON VILLAGE,2283 035,527 N EDGEWOOD ST,2022
1404107.126,592439.5401,804447,1683959A,2018/06/16 00:47:00+00,Vacant,G,8,ALLENDALE,2284 014,504 N EDGEWOOD ST,2018
1404103.997,592499.2175,804450,1770064A,2019/05/30 16:44:00+00,Vacant,G,8,ALLENDALE,2284 017,510 N EDGEWOOD ST,2019
1404096.673,592639.1499,804457,1654622A,2018/04/04 17:01:00+00,Vacant,G,8,ALLENDALE,2284 024,524 N EDGEWOOD ST,2018
1404095.616,592659.3527,804458,1920555A,2020/08/03 11:02:00+00,Vacant,G,8,ALLENDALE,2284 025,526 N EDGEWOOD ST,2020
1403989.605,592419.508,804462,2023817A,2021/07/26 11:07:00+00,Vacant,G,8,ALLENDALE,2284 029,3506 W FRANKLIN ST,2021
1403699.242,592708.1682,804596,1826525A,2019/08/09 18:34:00+00,Vacant,G,8,ALLENDALE,2290A002,3603 EDMONDSON AVE,2019
1403448.281,592557.6173,804623,1878422A,2020/02/16 19:07:00+00,Vacant,G,8,ALLENDALE,2290A029,521 ALLENDALE ST,2020
1403152.722,592682.2197,804671,1970603A,2021/02/11 16:26:00+00,Vacant,G,8,ALLENDALE,2292A009,3717 EDMONDSON AVE,2021
1403090.165,592679.1144,804674,2191627A,2022/12/19 12:27:00+00,Vacant,G,8,ALLENDALE,2292A012,3723 EDMONDSON AVE,2022
1403048.464,592677.2076,804676,1877959A,2020/02/08 11:33:00+00,Vacant,G,8,ALLENDALE,2292A014,3727 EDMONDSON AVE,2020
1403199.564,592381.8696,804692,2169441A,2022/09/28 08:09:00+00,Vacant,G,8,ALLENDALE,2292A030,3704 W FRANKLIN ST,2022
1402642.652,592655.7392,804721,2100917A,2022/04/26 21:21:00+00,Vacant,H,8,ALLENDALE,2293 008,3905 EDMONDSON AVE,2022
1402659.679,592411.1307,804741,2085351A,2022/03/08 17:08:00+00,Vacant,H,8,ALLENDALE,2293 028,508 LYNDHURST ST,2022
1402255.446,592562.8975,804785,2119782A,2022/06/12 00:27:00+00,Vacant,H,8,ALLENDALE,2294 037,527 N LOUDON AVE,2022
1401877.857,592325.3999,804823,1877637A,2020/02/06 16:48:00+00,Vacant,H,8,ALLENDALE,2295 034,505 WILDWOOD PKWY,2020
1401872.786,592181.2598,804872,1685522A,2018/06/20 13:30:00+00,Vacant,H,8,ALLENDALE,2297 024,4021 W FRANKLIN ST,2018
1402836.963,592147.3632,804883,2101477A,2022/04/29 12:37:00+00,Vacant,G,8,ALLENDALE,2298 007,413 LYNDHURST ST,2022
1402279.338,592104.2819,804918,1739759A,2018/10/30 13:44:00+00,Vacant,H,8,ALLENDALE,2298A018,411 N LOUDON AVE,2018
1402558.576,592133.2914,804931,1969109A,2021/02/27 12:20:00+00,Vacant,H,8,ALLENDALE,2298B007,413 NORMANDY AVE,2021
1402676.144,592055.3043,804939,2045291A,2021/09/30 14:44:00+00,Vacant,H,8,ALLENDALE,2298B015,404 LYNDHURST ST,2021
1402848.613,591921.5782,804962,2097020A,2022/04/13 15:08:00+00,Vacant,H,8,ALLENDALE,2299 014,327 LYNDHURST ST,2022
1403102.514,592203.533,805025,2150104A,2022/08/12 10:29:00+00,Vacant,G,8,ALLENDALE,2299B009,417 MOUNT HOLLY ST,2022
1403742.851,591644.1031,805110,1709598A,2018/08/17 23:42:00+00,Vacant,H,8,ALLENDALE,2299C059,204 N GRANTLEY ST,2018
1403369.256,591161.8235,805167,1748367A,2019/05/02 22:08:00+00,Vacant,H,8,ALLENDALE,2299E001,100 ALLENDALE ST,2019
1403351.659,591245.0727,805171,1942631A,2020/10/02 15:30:00+00,Vacant,H,8,ALLENDALE,2299E005,108 ALLENDALE ST,2020
1403229.085,591547.8152,805204,2102528A,2022/05/02 22:49:00+00,Vacant,H,8,ALLENDALE,2299E078,3705 W SARATOGA ST,2022
1410938.203,598344.2724,805242,2179117A,2022/10/28 09:28:00+00,Vacant,I,7,EASTERWOOD,2300 027,1816 N PULASKI ST,2022
1410941.446,598276.015,805247,2148730A,2022/08/10 13:55:00+00,Vacant,I,7,EASTERWOOD,2300 032,1806 N PULASKI ST,2022
1410829.05,598261.867,805255,1850694A,2019/10/11 14:36:00+00,Vacant,I,7,EASTERWOOD,2300 040,2108 WESTWOOD AVE,2019
1410787.066,598259.8195,805258,1858545A,2019/11/27 15:20:00+00,Vacant,I,7,EASTERWOOD,2300 043,2114 WESTWOOD AVE,2019
1410689.185,598317.7531,805268,1919748A,2020/07/31 17:56:00+00,Vacant,I,7,EASTERWOOD,2300 053,1815 N SMALLWOOD ST,2020
1410958.384,597990.4647,805308,1784393A,2019/04/28 10:54:00+00,Vacant,I,7,EASTERWOOD,2301 034,1716 N PULASKI ST,2019
1410848.869,597917.2621,805316,2106135A,2022/05/13 16:21:00+00,Vacant,I,7,EASTERWOOD,2301 042,2114 PRESBURY ST,2022
1410832.707,597916.4599,805317,1889406A,2020/03/18 17:30:00+00,Vacant,I,7,EASTERWOOD,2301 043,2116 PRESBURY ST,2020
1410816.352,597915.6355,805318,1802198A,2019/07/10 15:34:00+00,Vacant,I,7,EASTERWOOD,2301 044,2118 PRESBURY ST,2019
1410444.658,598071.3563,805383,1538096A,2017/05/24 12:04:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2302 041,2205 WESTWOOD AVE,2017
1410472.108,598433.452,805394,1942598A,2020/10/01 16:35:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2303 007,2213 W NORTH AVE,2020
1410530.856,598287.1226,805423,2091183A,2022/03/30 08:37:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2303 035,1810 N SMALLWOOD ST,2022
1410533.087,598301.6281,805424,1895845A,2020/05/05 12:53:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2303 036,1812 N SMALLWOOD ST,2020
1410526.624,598372.8996,805429,2175367A,2022/10/18 16:40:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2303 041,1822 N SMALLWOOD ST,2022
1410109.197,598414.2585,805440,1920428A,2020/07/31 18:24:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2304 010,2309 W NORTH AVE,2020
1410124.202,598415.0518,805441,1879957A,2020/02/16 12:26:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2304 011,2307 W NORTH AVE,2020
1410154.679,598416.7224,805443,1630966A,2018/01/21 17:58:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2304 013,2303 W NORTH AVE,2018
1410132.608,598323.9985,805447,1692622A,2018/07/10 14:11:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2304 017,1818 N BENTALOU ST,2018
1410132.237,598309.4733,805448,2033972A,2021/09/12 12:12:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2304 018,1816 N BENTALOU ST,2021
1410041.836,597850.8492,805469,1739375A,2018/11/01 15:25:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2305 001,1701 RUXTON AVE,2018
1410040.102,597865.4856,805470,2123858A,2022/06/21 09:39:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2305 002,1703 RUXTON AVE,2022
1409880.145,597999.8689,805537,1617115A,2017/12/13 15:59:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2306 031,1722 RUXTON AVE,2017
1409878.124,598042.3137,805540,1834936A,2019/11/22 16:19:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2306 034,1728 RUXTON AVE,2019
1409646.538,597871.4807,805548,1904968A,2020/06/11 21:05:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2306A004,1706 MORELAND AVE,2020
1409565.053,598040.9554,805565,1496912A,2017/01/25 12:44:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2306A021,2403 WESTWOOD AVE,2017
1409758.903,598396.788,805597,1968471A,2021/02/01 12:58:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307 003,2357 W NORTH AVE,2021
1409769.014,598305.7072,805628,1955194A,2020/12/04 11:34:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307 034,1819 MORELAND AVE,2020
1409767.995,598319.9562,805629,2052279A,2021/10/21 15:25:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307 035,1821 MORELAND AVE,2021
1409622.924,598390.6256,805633,1575051A,2017/08/15 10:51:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A003,2405 W NORTH AVE,2017
1409607.95,598389.9085,805634,2037782A,2021/09/17 15:33:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A004,2407 W NORTH AVE,2021
1409547.548,598386.9334,805638,2063928A,2021/12/10 17:09:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A008,2415 W NORTH AVE,2021
1409382.312,598378.8324,805649,1962355A,2021/01/08 12:43:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A019,2437 W NORTH AVE,2021
1409422.699,598251.706,805655,1981945A,2021/03/31 13:42:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A025,1815 N WARWICK AVE,2021
1409424.35,598198.6119,805659,1981944A,2021/03/31 13:41:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A029,1807 N WARWICK AVE,2021
1409423.97,598185.5631,805660,1611395A,2017/11/23 00:30:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A030,1805 N WARWICK AVE,2017
1409426.619,598172.0542,805661,1942600A,2020/10/08 13:31:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A031,1803 N WARWICK AVE,2020
1409631.799,598169.3745,805671,1970754A,2021/02/13 09:41:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A041,1800 MORELAND AVE,2021
1409626.402,598284.4067,805679,1724683A,2018/09/21 14:56:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2307A049,1816 MORELAND AVE,2018
1409439.126,597246.5863,805967,2104703A,2022/05/06 11:33:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2318 049,2421 BAKER ST,2022
1409652.236,597456.0983,805977,2140824A,2022/07/28 19:08:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2319 007,1612 MORELAND AVE,2022
1409651.87,597484.156,805979,2144062A,2022/07/29 16:06:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2319 009,1616 MORELAND AVE,2022
1409448.821,597689.503,806009,1642771A,2018/02/22 15:03:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2319 037,1635 N WARWICK AVE,2018
1409452.227,597633.3089,806013,1955198A,2020/12/04 11:35:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2319 041,1627 N WARWICK AVE,2020
1409457.359,597535.0211,806020,1751099A,2018/12/24 10:45:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2319 048,1613 N WARWICK AVE,2018
1409810.601,597475.7951,806044,1907677A,2020/06/29 13:41:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2320 006,1611 MORELAND AVE,2020
1409809.642,597495.1901,806045,1769617A,2019/03/21 09:03:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2320 007,1613 MORELAND AVE,2019
1409908.21,597456.6541,806078,2174237A,2022/10/15 20:13:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2320 040,1610 RUXTON AVE,2022
1410027.292,597767.059,806109,1958698A,2020/12/28 14:51:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2320A026,1653 RUXTON AVE,2020
1410169.472,597607.685,806124,1669125A,2018/05/16 15:54:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2320A041,1630 N BENTALOU ST,2018
1410354.143,597298.6971,806158,1776400A,2019/04/04 13:12:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2322 018,1535 N BENTALOU ST,2019
1410565.691,596959.1423,806169,1793814A,2019/05/22 11:38:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2322 029,2210 PRESSTMAN ST,2019
1410334.86,597728.2123,806205,1516255A,2017/04/06 10:32:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2323 005,1647 N BENTALOU ST,2017
1410580.616,597434.2476,806247,1658688A,2018/04/20 09:08:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2323 031,1602 N SMALLWOOD ST,2018
1410579.94,597448.1512,806248,1875232A,2020/02/20 15:10:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2323 032,1604 N SMALLWOOD ST,2020
1410579.295,597462.0967,806249,2161558A,2022/09/21 13:35:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2323 033,1606 N SMALLWOOD ST,2022
1410572.702,597600.6289,806259,2174108A,2022/10/12 17:27:00+00,Vacant,I,7,COPPIN HEIGHTS/ASH-CO-EAST,2323 043,1626 N SMALLWOOD ST,2022
1410980.485,597460.1839,806275,2113937A,2022/06/02 15:53:00+00,Vacant,I,7,EASTERWOOD,2324 002,1602 N PULASKI ST,2022
1410980.038,597482.1206,806276,2075894A,2022/01/27 15:11:00+00,Vacant,I,7,EASTERWOOD,2324 003,1604 N PULASKI ST,2022
1410977.925,597526.4883,806278,1886082A,2020/03/13 11:33:00+00,Vacant,I,7,EASTERWOOD,2324 005,1608 N PULASKI ST,2020
1410799.174,597663.9519,806302,1516591A,2017/04/07 16:14:00+00,Vacant,I,7,EASTERWOOD,2324 029,2110 RUPP ST,2017
1410843.993,597467.2604,806313,1536620A,2017/05/22 09:48:00+00,Vacant,I,7,EASTERWOOD,2324 040,2108 BAKER ST,2017
